Employee_Id,Avg_Working_Hours_Per_Day,Work_From,Work_Pressure,Manager_Support,Sleeping_Habit,Exercise_Habit,Job_Satisfaction,Work_Life_Balance,Social_Person,Lives_With_Family,Working_State,Stress_Level
EMP2111,8.9,Office,1,1,2,2,3,Yes,2,Yes,Pune,3
EMP2112,10.1,Hybrid,4,2,2,4,2,Yes,4,Yes,Pune,2
EMP2113,8.8,Hybrid,1,3,5,4,2,No,5,No,Karnataka,5
EMP2114,10.1,Home,3,4,1,1,1,Yes,3,Yes,Chennai,1
EMP2115,8.5,Office,3,5,5,5,3,Yes,3,No,Delhi,3
EMP2116,11.3,Office,4,3,2,4,5,No,5,No,Karnataka,4
EMP2117,9.5,Hybrid,3,3,1,1,2,Yes,1,No,Hyderabad,4
EMP2118,10.9,Office,3,3,2,5,2,Yes,2,Yes,Pune,3
EMP2119,8.1,Hybrid,3,5,4,4,2,Yes,1,Yes,Karnataka,3
EMP2120,8.2,Office,3,1,4,4,2,Yes,2,Yes,Chennai,3
EMP2121,10.4,Hybrid,1,5,5,3,5,No,3,No,Karnataka,4
EMP2122,9.4,Home,4,5,4,2,2,No,1,Yes,Pune,5
EMP2123,9.9,Home,4,5,1,5,3,Yes,4,Yes,Hyderabad,3
EMP2124,9.1,Office,1,1,5,1,3,No,2,No,Delhi,1
EMP2125,8.2,Home,2,3,4,3,5,Yes,3,No,Delhi,2
EMP2126,9.5,Hybrid,4,1,1,2,2,No,3,Yes,Karnataka,1
EMP2127,13.6,Hybrid,4,3,3,5,4,No,4,Yes,Delhi,2
EMP2128,11.0,Hybrid,4,4,5,4,1,No,2,Yes,Delhi,3
EMP2129,8.2,Office,2,2,2,1,4,No,5,Yes,Karnataka,5
EMP2130,8.4,Home,3,2,4,3,3,No,5,Yes,Delhi,4
EMP2131,10.2,Office,2,4,1,3,4,Yes,2,Yes,Hyderabad,5
EMP2132,7.7,Home,4,3,4,3,5,No,4,No,Pune,5
EMP2133,10.4,Home,5,3,4,1,5,Yes,2,No,Chennai,3
EMP2134,6.5,Office,5,1,3,2,2,No,3,Yes,Chennai,1
EMP2135,8.1,Office,2,3,3,3,5,Yes,1,No,Delhi,3
EMP2136,9.0,Home,2,5,2,2,5,Yes,2,No,Chennai,2
EMP2137,10.6,Hybrid,2,4,3,2,4,No,5,No,Delhi,3
EMP2138,8.5,Office,3,4,3,4,3,No,1,No,Chennai,3
EMP2139,8.1,Office,2,4,5,2,3,Yes,3,Yes,Chennai,1
EMP2140,6.5,Office,2,4,4,1,3,Yes,5,Yes,Pune,4
EMP2141,10.7,Home,4,3,3,3,2,Yes,3,Yes,Pune,4
EMP2142,10.4,Hybrid,3,1,1,1,1,No,4,Yes,Pune,3
EMP2143,8.0,Home,4,3,4,5,4,No,2,Yes,Hyderabad,1
EMP2144,6.7,Home,3,5,5,1,2,Yes,5,No,Delhi,4
EMP2145,8.8,Hybrid,3,5,3,2,4,No,1,Yes,Hyderabad,5
EMP2146,7.9,Office,2,3,2,3,2,Yes,1,Yes,Chennai,4
EMP2147,9.1,Home,2,4,5,4,3,No,2,No,Delhi,5
EMP2148,4.3,Home,4,2,5,5,2,Yes,2,No,Delhi,4
EMP2149,10.4,Office,5,2,2,4,4,No,4,Yes,Chennai,4
EMP2150,8.9,Hybrid,5,2,4,4,3,Yes,5,Yes,Pune,4
EMP2151,10.7,Office,5,4,2,4,4,No,1,Yes,Pune,4
EMP2152,8.1,Office,1,2,5,1,5,Yes,5,No,Pune,5
EMP2153,8.6,Office,3,5,1,1,1,No,4,No,Chennai,4
EMP2154,9.8,Office,1,3,3,4,2,Yes,1,Yes,Hyderabad,4
EMP2155,8.7,Hybrid,1,3,3,5,5,Yes,5,No,Hyderabad,3
EMP2156,8.8,Office,3,3,1,4,4,Yes,3,No,Hyderabad,5
EMP2157,10.6,Home,1,4,1,2,5,No,3,No,Pune,4
EMP2158,7.9,Hybrid,5,3,2,5,1,Yes,5,Yes,Chennai,4
EMP2159,8.2,Hybrid,5,2,1,5,3,Yes,4,No,Karnataka,2
EMP2160,8.0,Hybrid,5,5,4,3,4,No,5,No,Chennai,4
EMP2161,10.7,Hybrid,3,4,1,3,1,No,5,No,Karnataka,5
EMP2162,10.6,Hybrid,3,1,4,4,4,No,3,Yes,Delhi,4
EMP2163,11.0,Hybrid,2,4,4,5,4,Yes,5,No,Karnataka,4
EMP2164,7.4,Home,3,4,2,5,5,Yes,1,Yes,Karnataka,5
EMP2165,7.3,Home,4,3,5,2,2,No,2,Yes,Hyderabad,5
EMP2166,7.3,Hybrid,4,5,5,4,5,Yes,4,Yes,Chennai,4
EMP2167,9.5,Office,3,2,4,3,2,Yes,4,No,Hyderabad,4
EMP2168,8.1,Hybrid,3,4,4,1,5,No,2,No,Karnataka,5
EMP2169,8.1,Office,3,3,1,4,3,Yes,1,No,Delhi,3
EMP2170,7.1,Home,1,3,3,3,1,No,4,No,Karnataka,5
EMP2171,8.3,Office,1,5,3,4,5,Yes,4,No,Delhi,2
EMP2172,11.7,Hybrid,2,5,1,3,3,No,2,Yes,Karnataka,1
EMP2173,9.2,Hybrid,1,5,5,1,5,Yes,1,No,Karnataka,5
EMP2174,10.0,Home,1,5,2,4,3,No,2,No,Hyderabad,3
EMP2175,6.4,Office,3,1,1,3,4,Yes,5,Yes,Hyderabad,2
EMP2176,10.2,Office,5,4,5,5,3,No,1,Yes,Pune,3
EMP2177,9.5,Office,4,4,2,3,3,No,3,No,Karnataka,4
EMP2178,9.3,Home,5,2,3,3,2,Yes,4,Yes,Pune,3
EMP2179,8.0,Office,5,2,2,4,3,No,3,Yes,Chennai,2
EMP2180,7.6,Home,2,1,2,5,3,No,3,Yes,Karnataka,5
EMP2181,10.3,Hybrid,5,4,2,5,3,No,3,No,Hyderabad,4
EMP2182,9.1,Hybrid,2,1,5,1,1,Yes,4,Yes,Chennai,3
EMP2183,9.3,Hybrid,4,2,2,4,2,No,2,Yes,Chennai,1
EMP2184,6.9,Hybrid,3,3,3,1,2,No,3,No,Hyderabad,5
EMP2185,10.0,Hybrid,1,5,3,2,2,Yes,3,No,Chennai,5
EMP2186,9.6,Office,5,5,5,4,4,Yes,1,Yes,Karnataka,4
EMP2187,8.6,Home,4,4,3,1,3,Yes,5,Yes,Chennai,5
EMP2188,10.2,Home,3,2,1,4,2,Yes,5,No,Karnataka,4
EMP2189,14.0,Home,4,4,1,2,1,Yes,5,Yes,Chennai,2
EMP2190,8.9,Hybrid,3,2,2,2,5,Yes,3,Yes,Pune,3
EMP2191,7.8,Home,3,3,2,5,2,No,3,No,Karnataka,1
EMP2192,9.4,Office,5,2,2,1,2,Yes,1,Yes,Delhi,4
EMP2193,12.4,Hybrid,3,2,1,3,4,No,5,No,Delhi,3
EMP2194,8.7,Office,2,2,3,4,1,Yes,1,Yes,Hyderabad,3
EMP2195,10.9,Hybrid,3,1,2,4,4,No,1,Yes,Hyderabad,3
EMP2196,8.8,Home,1,4,1,3,3,No,5,Yes,Delhi,2
EMP2197,9.1,Hybrid,2,2,2,4,3,Yes,2,No,Pune,3
EMP2198,9.2,Home,1,5,2,4,4,No,1,No,Pune,4
EMP2199,5.3,Hybrid,5,4,1,4,3,Yes,2,Yes,Hyderabad,5
EMP2200,7.7,Home,5,5,2,3,2,No,5,Yes,Hyderabad,4
EMP2201,11.5,Hybrid,4,5,2,1,4,Yes,4,Yes,Delhi,4
EMP2202,7.6,Hybrid,4,1,1,2,4,Yes,5,Yes,Chennai,4
EMP2203,16.0,Office,4,4,2,5,4,No,5,Yes,Karnataka,5
EMP2204,10.0,Office,2,4,5,2,5,No,5,Yes,Hyderabad,2
EMP2205,12.5,Office,1,5,5,5,5,Yes,4,No,Hyderabad,4
EMP2206,10.9,Hybrid,2,4,4,4,1,Yes,2,No,Karnataka,1
EMP2207,8.0,Office,2,1,4,5,4,Yes,4,Yes,Hyderabad,4
EMP2208,6.8,Hybrid,5,1,2,2,5,No,1,No,Delhi,2
EMP2209,6.3,Hybrid,1,2,1,4,5,No,3,No,Delhi,1
EMP2210,10.0,Office,5,2,1,4,1,No,2,Yes,Karnataka,3
EMP2211,8.6,Office,5,5,5,5,5,Yes,1,Yes,Delhi,3
EMP2212,7.5,Hybrid,1,5,2,2,2,No,3,Yes,Hyderabad,5
EMP2213,8.6,Home,5,1,5,1,1,Yes,3,Yes,Delhi,4
EMP2214,9.5,Hybrid,1,1,5,4,1,Yes,1,No,Chennai,5
EMP2215,9.1,Office,1,3,3,3,3,No,3,Yes,Chennai,3
EMP2216,7.0,Office,3,1,4,4,4,No,4,No,Pune,2
EMP2217,10.4,Office,1,2,5,4,1,No,2,No,Chennai,1
EMP2218,7.0,Home,3,5,4,2,3,Yes,5,No,Chennai,1
EMP2219,10.5,Home,4,3,3,5,3,Yes,3,Yes,Hyderabad,2
EMP2220,9.6,Hybrid,5,1,3,4,3,No,2,Yes,Delhi,4
EMP2221,6.9,Home,2,5,3,4,4,Yes,1,No,Chennai,4
EMP2222,8.8,Hybrid,4,4,3,5,4,Yes,5,Yes,Delhi,4
EMP2223,12.2,Hybrid,3,4,2,5,2,Yes,2,No,Hyderabad,4
EMP2224,9.8,Office,3,4,2,4,1,Yes,5,No,Delhi,5
EMP2225,9.0,Office,3,5,1,2,2,Yes,2,Yes,Karnataka,3
EMP2226,9.5,Office,2,5,5,4,4,No,1,Yes,Pune,1
EMP2227,15.1,Hybrid,3,1,1,1,1,Yes,1,No,Hyderabad,3
EMP2228,6.5,Home,3,5,4,2,5,No,2,Yes,Karnataka,2
EMP2229,10.4,Home,2,3,3,5,5,Yes,3,No,Hyderabad,5
EMP2230,6.8,Office,1,4,5,4,1,No,4,Yes,Pune,2
EMP2231,8.1,Hybrid,2,3,5,2,3,Yes,2,No,Chennai,4
EMP2232,9.0,Office,1,1,2,1,3,Yes,2,No,Pune,5
EMP2233,9.2,Hybrid,4,3,4,3,5,No,2,No,Karnataka,4
EMP2234,6.0,Hybrid,4,2,2,2,1,Yes,4,No,Chennai,5
EMP2235,7.2,Home,1,4,2,3,4,Yes,3,No,Chennai,1
EMP2236,11.3,Home,3,4,5,2,3,Yes,4,Yes,Delhi,4
EMP2237,9.8,Office,4,1,1,2,1,Yes,5,No,Karnataka,4
EMP2238,10.9,Office,5,1,5,1,5,Yes,3,Yes,Hyderabad,2
EMP2239,8.3,Home,2,3,2,2,5,Yes,4,Yes,Pune,5
EMP2240,10.9,Office,2,1,4,2,4,No,3,No,Delhi,5
EMP2241,8.7,Home,1,3,4,1,5,Yes,4,Yes,Karnataka,1
EMP2242,10.9,Hybrid,4,3,1,4,3,No,3,Yes,Chennai,5
EMP2243,8.1,Hybrid,3,4,1,4,5,No,5,Yes,Karnataka,5
EMP2244,10.5,Hybrid,4,1,5,4,1,No,3,No,Pune,5
EMP2245,8.3,Home,1,4,5,3,5,No,3,Yes,Pune,4
EMP2246,10.0,Office,2,2,3,3,3,No,5,Yes,Karnataka,4
EMP2247,9.0,Office,2,2,1,4,5,Yes,3,No,Delhi,2
EMP2248,10.8,Home,5,5,1,5,3,No,5,Yes,Karnataka,1
EMP2249,10.0,Home,3,1,3,5,1,Yes,3,No,Hyderabad,3
EMP2250,14.2,Office,5,4,4,1,1,No,5,Yes,Chennai,5
EMP2251,8.3,Office,4,5,5,4,4,Yes,3,No,Pune,3
EMP2252,8.0,Office,2,4,3,3,2,Yes,1,No,Delhi,4
EMP2253,8.0,Hybrid,3,4,5,1,5,No,4,No,Chennai,1
EMP2254,8.8,Hybrid,1,5,1,5,4,Yes,3,Yes,Chennai,3
EMP2255,8.2,Hybrid,1,5,2,1,2,No,5,No,Karnataka,5
EMP2256,7.2,Hybrid,1,3,1,2,5,Yes,4,Yes,Pune,5
EMP2257,7.6,Office,4,5,3,4,1,Yes,2,No,Hyderabad,5
EMP2258,8.8,Home,4,4,2,4,1,Yes,1,No,Karnataka,1
EMP2259,9.1,Hybrid,1,1,1,5,2,Yes,5,Yes,Hyderabad,1
EMP2260,12.5,Hybrid,5,1,2,5,2,Yes,4,No,Chennai,1
EMP2261,13.8,Hybrid,1,2,2,5,4,Yes,1,No,Karnataka,2
EMP2262,11.6,Office,2,5,1,4,3,No,3,Yes,Delhi,4
EMP2263,8.0,Office,1,3,4,4,1,Yes,5,Yes,Hyderabad,1
EMP2264,7.9,Home,1,5,5,3,3,No,4,No,Chennai,5
EMP2265,8.9,Hybrid,4,4,1,4,2,Yes,5,Yes,Delhi,3
EMP2266,9.4,Hybrid,5,4,4,1,5,No,2,No,Chennai,5
EMP2267,7.2,Home,5,1,4,4,2,No,2,Yes,Hyderabad,4
EMP2268,10.3,Office,2,1,5,3,2,No,4,Yes,Chennai,5
EMP2269,7.3,Hybrid,2,2,5,1,5,Yes,1,Yes,Chennai,1
EMP2270,10.9,Hybrid,2,1,5,1,4,Yes,2,No,Chennai,1
EMP2271,15.5,Hybrid,1,2,5,4,3,Yes,4,No,Pune,2
EMP2272,8.2,Hybrid,4,5,1,3,5,No,4,Yes,Karnataka,2
EMP2273,9.5,Office,3,2,3,1,5,Yes,5,Yes,Hyderabad,1
EMP2274,10.3,Office,5,5,2,5,4,No,4,No,Chennai,3
EMP2275,8.4,Hybrid,4,1,3,2,1,No,2,No,Pune,3
EMP2276,10.3,Office,1,2,1,3,1,Yes,1,No,Hyderabad,5
EMP2277,10.3,Office,4,2,4,4,1,No,3,No,Karnataka,4
EMP2278,8.8,Hybrid,4,5,5,5,2,Yes,1,No,Pune,3
EMP2279,8.8,Home,2,2,2,1,1,Yes,3,Yes,Karnataka,4
EMP2280,8.6,Office,4,4,5,5,5,No,4,No,Karnataka,3
EMP2281,8.4,Home,1,5,2,5,1,No,2,Yes,Karnataka,1
EMP2282,9.6,Hybrid,5,4,1,5,3,No,2,Yes,Delhi,1
EMP2283,7.7,Hybrid,2,5,2,2,3,No,4,Yes,Hyderabad,3
EMP2284,8.4,Hybrid,5,5,2,3,1,Yes,3,Yes,Hyderabad,2
EMP2285,8.4,Home,5,1,4,2,2,Yes,1,Yes,Pune,3
EMP2286,11.4,Office,3,1,2,4,3,No,4,Yes,Chennai,4
EMP2287,5.8,Home,3,1,5,4,3,Yes,4,Yes,Chennai,2
EMP2288,9.0,Hybrid,5,2,1,4,4,No,3,No,Pune,1
EMP2289,10.5,Office,4,3,5,3,1,Yes,1,No,Chennai,5
EMP2290,7.6,Hybrid,2,5,2,2,4,No,3,No,Karnataka,5
EMP2291,9.9,Office,3,4,2,4,2,No,1,Yes,Chennai,3
EMP2292,10.8,Home,4,2,2,2,1,No,2,No,Chennai,2
EMP2293,11.4,Hybrid,2,5,4,5,2,Yes,1,Yes,Chennai,3
EMP2294,7.5,Hybrid,2,3,1,5,2,No,5,Yes,Hyderabad,5
EMP2295,12.3,Office,2,3,2,4,3,Yes,3,Yes,Karnataka,4
EMP2296,11.5,Hybrid,3,2,5,3,2,No,4,No,Delhi,5
EMP2297,8.6,Hybrid,4,4,1,3,3,Yes,5,Yes,Karnataka,2
EMP2298,9.7,Office,2,5,5,1,1,No,5,No,Chennai,5
EMP2299,10.1,Home,4,4,2,3,1,Yes,3,No,Pune,3
EMP2300,11.5,Home,5,1,1,5,5,No,2,Yes,Chennai,1
EMP2301,8.2,Hybrid,1,5,1,3,4,Yes,2,Yes,Karnataka,5
EMP2302,6.6,Office,4,1,5,1,1,No,3,Yes,Chennai,3
EMP2303,10.7,Home,2,5,5,5,3,No,3,Yes,Pune,2
EMP2304,11.4,Office,3,5,5,1,4,Yes,5,Yes,Karnataka,5
EMP2305,8.9,Home,5,5,2,3,1,Yes,2,Yes,Chennai,1
EMP2306,8.4,Office,1,5,3,3,5,No,5,Yes,Chennai,3
EMP2307,9.4,Home,3,3,4,2,2,Yes,2,Yes,Delhi,3
EMP2308,8.1,Office,3,3,1,3,1,No,2,No,Karnataka,3
EMP2309,9.3,Home,1,1,1,1,1,Yes,5,No,Delhi,4
EMP2310,8.4,Home,4,1,1,2,4,Yes,2,No,Delhi,4
EMP2311,10.3,Home,3,3,1,1,3,Yes,1,Yes,Chennai,3
EMP2312,8.7,Office,2,1,2,5,1,No,4,No,Karnataka,4
EMP2313,5.0,Office,4,1,3,2,2,Yes,1,Yes,Hyderabad,5
EMP2314,7.9,Hybrid,3,1,3,5,5,Yes,1,No,Hyderabad,2
EMP2315,12.2,Hybrid,1,5,3,3,2,Yes,5,No,Delhi,4
EMP2316,7.9,Office,5,5,1,1,4,Yes,2,Yes,Pune,2
EMP2317,9.6,Home,1,5,4,2,1,Yes,1,Yes,Chennai,5
EMP2318,8.6,Home,2,2,2,2,5,Yes,1,Yes,Karnataka,4
EMP2319,11.3,Office,5,1,3,2,2,Yes,3,No,Karnataka,4
EMP2320,7.4,Home,2,5,3,3,3,No,4,No,Karnataka,3
EMP2321,9.2,Office,4,1,1,2,5,Yes,1,Yes,Karnataka,5
EMP2322,8.0,Home,4,4,3,1,3,No,1,No,Pune,2
EMP2323,8.9,Home,4,5,1,4,3,Yes,3,Yes,Chennai,5
EMP2324,11.0,Office,3,2,1,3,3,Yes,3,Yes,Pune,1
EMP2325,7.4,Office,1,3,2,4,3,Yes,3,Yes,Hyderabad,1
EMP2326,13.3,Home,2,4,3,2,2,Yes,4,No,Pune,3
EMP2327,9.9,Hybrid,4,2,4,3,2,Yes,3,Yes,Karnataka,3
EMP2328,9.6,Hybrid,3,1,1,1,3,No,4,No,Delhi,5
EMP2329,9.6,Office,5,4,1,5,1,Yes,2,Yes,Pune,1
EMP2330,8.9,Hybrid,1,3,4,4,5,Yes,1,Yes,Pune,3
EMP2331,11.6,Office,3,2,1,1,2,Yes,1,Yes,Chennai,4
EMP2332,7.1,Home,1,5,5,2,3,No,4,No,Pune,3
EMP2333,10.8,Home,5,1,1,5,5,Yes,2,No,Delhi,1
EMP2334,9.3,Home,4,1,2,1,2,Yes,2,No,Pune,1
EMP2335,9.7,Hybrid,5,3,3,4,5,No,3,No,Hyderabad,1
EMP2336,8.7,Office,4,4,4,4,2,Yes,5,No,Hyderabad,1
EMP2337,6.7,Office,4,1,2,3,5,Yes,3,Yes,Chennai,1
EMP2338,9.7,Office,3,5,2,5,1,No,2,Yes,Karnataka,2
EMP2339,8.8,Hybrid,3,2,4,5,1,No,5,No,Hyderabad,3
EMP2340,5.4,Office,1,2,1,3,2,No,5,Yes,Pune,2
EMP2341,7.6,Hybrid,1,1,3,1,1,No,3,No,Hyderabad,3
EMP2342,10.7,Home,1,1,2,3,2,Yes,4,Yes,Pune,3
EMP2343,8.8,Home,1,1,4,1,4,Yes,4,No,Karnataka,3
EMP2344,7.5,Office,5,4,2,4,5,No,4,Yes,Pune,1
EMP2345,6.0,Hybrid,3,5,2,1,2,Yes,3,No,Pune,4
EMP2346,7.9,Hybrid,4,5,2,1,5,Yes,1,No,Delhi,1
EMP2347,8.2,Home,5,5,4,2,3,No,4,Yes,Chennai,5
EMP2348,9.6,Office,4,5,3,5,1,Yes,1,Yes,Chennai,4
EMP2349,10.0,Home,3,5,3,3,1,No,5,No,Karnataka,5
EMP2350,5.9,Hybrid,2,1,1,4,1,Yes,4,No,Hyderabad,2
EMP2351,6.9,Office,3,1,1,2,2,No,3,Yes,Delhi,3
EMP2352,9.4,Home,1,5,4,5,2,Yes,2,No,Hyderabad,2
EMP2353,9.3,Home,2,4,4,3,4,No,2,No,Karnataka,4
EMP2354,11.2,Office,5,5,5,4,1,Yes,1,No,Hyderabad,4
EMP2355,12.7,Office,5,5,5,5,5,No,5,No,Hyderabad,3
EMP2356,8.7,Home,3,4,4,5,5,Yes,1,No,Hyderabad,5
EMP2357,8.3,Hybrid,3,5,3,4,5,Yes,3,No,Hyderabad,4
EMP2358,10.5,Office,5,5,4,3,3,Yes,5,No,Karnataka,3
EMP2359,9.3,Home,3,1,1,1,5,Yes,5,Yes,Pune,3
EMP2360,14.5,Hybrid,4,4,4,4,3,No,4,Yes,Pune,1
EMP2361,10.0,Home,4,2,5,2,1,No,1,No,Chennai,4
EMP2362,9.7,Office,4,4,1,5,3,No,3,No,Karnataka,1
EMP2363,9.6,Office,1,1,1,3,1,Yes,4,Yes,Chennai,2
EMP2364,9.3,Home,1,1,4,5,4,Yes,4,Yes,Hyderabad,4
EMP2365,9.9,Hybrid,2,1,4,5,4,Yes,3,Yes,Hyderabad,3
EMP2366,5.8,Home,5,2,4,5,1,No,1,Yes,Delhi,1
EMP2367,13.6,Office,5,1,3,1,4,Yes,4,Yes,Pune,1
EMP2368,6.3,Home,3,2,4,5,4,No,1,Yes,Chennai,5
EMP2369,4.9,Home,4,3,4,5,5,No,5,Yes,Delhi,2
EMP2370,16.0,Office,4,5,2,4,2,No,4,Yes,Pune,5
EMP2371,7.0,Office,3,4,3,4,1,Yes,3,Yes,Chennai,1
EMP2372,9.4,Office,5,2,3,4,3,No,5,No,Karnataka,4
EMP2373,10.4,Office,2,2,4,4,1,No,1,No,Karnataka,2
EMP2374,8.4,Office,4,1,3,5,4,No,4,No,Hyderabad,4
EMP2375,9.5,Home,1,5,1,5,1,No,5,No,Hyderabad,1
EMP2376,8.1,Office,5,2,3,2,4,Yes,5,No,Delhi,1
EMP2377,10.4,Home,4,2,3,2,3,No,4,Yes,Hyderabad,2
EMP2378,10.7,Hybrid,2,3,5,4,3,No,1,Yes,Delhi,4
EMP2379,7.4,Office,3,4,5,1,5,Yes,4,No,Karnataka,5
EMP2380,8.6,Hybrid,4,5,4,5,1,Yes,4,Yes,Chennai,1
EMP2381,7.1,Home,1,3,1,5,1,No,2,No,Pune,4
EMP2382,12.0,Home,5,2,5,3,2,No,5,Yes,Hyderabad,4
EMP2383,13.9,Home,3,4,1,3,2,Yes,3,No,Hyderabad,4
EMP2384,8.8,Office,3,2,3,4,3,Yes,3,No,Hyderabad,1
EMP2385,10.2,Office,5,2,5,1,1,Yes,3,No,Chennai,4
EMP2386,9.3,Hybrid,4,3,4,5,1,No,3,No,Delhi,2
EMP2387,9.9,Office,3,1,1,1,5,No,5,No,Hyderabad,1
EMP2388,9.1,Home,3,3,1,1,1,Yes,1,Yes,Chennai,3
EMP2389,9.0,Office,1,4,3,4,4,Yes,2,Yes,Pune,2
EMP2390,5.4,Office,2,2,3,3,3,Yes,2,No,Pune,4
EMP2391,8.6,Home,2,4,2,4,3,Yes,4,Yes,Chennai,3
EMP2392,7.6,Home,4,3,2,4,1,Yes,2,No,Hyderabad,1
EMP2393,15.9,Hybrid,5,2,4,1,5,Yes,1,Yes,Pune,5
EMP2394,8.5,Home,4,2,2,3,4,Yes,1,Yes,Hyderabad,4
EMP2395,9.4,Home,4,2,3,1,1,Yes,1,Yes,Karnataka,2
EMP2396,6.7,Office,1,1,3,4,3,Yes,3,No,Karnataka,1
EMP2397,10.4,Office,2,1,2,5,2,No,2,No,Hyderabad,3
EMP2398,9.3,Hybrid,3,5,3,4,2,No,4,No,Delhi,1
EMP2399,8.4,Hybrid,5,3,3,1,2,No,3,Yes,Chennai,4
EMP2400,11.2,Hybrid,3,1,1,1,5,Yes,5,Yes,Hyderabad,1
EMP2401,10.9,Hybrid,2,3,1,3,5,Yes,2,No,Karnataka,2
EMP2402,11.8,Home,2,5,2,4,4,Yes,2,No,Chennai,2
EMP2403,6.8,Office,1,1,4,5,3,No,2,No,Chennai,3
EMP2404,8.0,Office,4,1,1,2,1,Yes,5,No,Delhi,1
EMP2405,10.6,Home,5,2,3,2,5,Yes,5,No,Delhi,5
EMP2406,8.9,Hybrid,2,3,3,1,5,Yes,3,Yes,Karnataka,1
EMP2407,10.7,Office,1,2,5,3,4,Yes,1,No,Pune,1
EMP2408,9.5,Office,1,4,1,3,4,No,3,Yes,Karnataka,4
EMP2409,7.4,Home,5,1,3,1,3,No,3,No,Hyderabad,2
EMP2410,12.0,Hybrid,2,5,4,2,2,Yes,1,Yes,Delhi,2
EMP2411,9.2,Home,5,2,3,4,1,Yes,1,No,Chennai,1
EMP2412,5.7,Hybrid,2,2,5,4,1,Yes,2,No,Chennai,2
EMP2413,7.7,Office,1,4,3,3,2,No,2,No,Chennai,2
EMP2414,9.7,Hybrid,3,1,2,3,2,No,3,Yes,Chennai,3
EMP2415,10.5,Hybrid,3,1,4,4,2,No,3,No,Chennai,3
EMP2416,10.8,Office,4,1,1,2,2,No,3,Yes,Hyderabad,2
EMP2417,10.2,Home,3,2,1,4,5,Yes,4,No,Hyderabad,4
EMP2418,8.3,Home,5,3,3,1,3,No,3,Yes,Hyderabad,3
EMP2419,8.9,Home,5,2,4,5,3,No,3,Yes,Delhi,5
EMP2420,8.7,Office,1,3,4,4,1,Yes,2,Yes,Chennai,1
EMP2421,13.5,Home,1,3,5,3,5,No,1,Yes,Delhi,2
EMP2422,7.9,Office,3,1,2,3,1,No,4,Yes,Chennai,2
EMP2423,9.3,Office,4,2,2,3,2,Yes,2,Yes,Delhi,1
EMP2424,9.7,Office,5,5,4,5,3,Yes,4,No,Karnataka,2
EMP2425,6.9,Office,5,1,4,3,1,Yes,3,Yes,Karnataka,5
EMP2426,9.1,Office,4,5,2,4,2,Yes,1,Yes,Hyderabad,4
EMP2427,8.5,Home,2,3,5,3,2,No,3,No,Delhi,5
EMP2428,8.5,Hybrid,2,2,3,5,2,No,2,Yes,Hyderabad,2
EMP2429,10.2,Home,3,2,1,1,1,No,1,No,Pune,4
EMP2430,8.4,Home,3,2,5,5,5,Yes,2,Yes,Hyderabad,4
EMP2431,9.1,Home,4,4,1,5,1,Yes,2,No,Karnataka,4
EMP2432,10.7,Office,2,5,5,3,2,No,1,Yes,Delhi,2
EMP2433,10.5,Hybrid,1,3,1,5,3,Yes,4,Yes,Chennai,5
EMP2434,9.6,Hybrid,4,1,1,4,2,No,4,Yes,Pune,2
EMP2435,9.1,Office,2,2,3,4,2,Yes,1,No,Karnataka,3
EMP2436,8.4,Hybrid,3,3,2,3,3,No,1,Yes,Karnataka,3
EMP2437,10.2,Office,3,2,3,5,2,No,3,No,Pune,5
EMP2438,9.9,Home,4,4,2,1,2,No,3,No,Karnataka,1
EMP2439,9.6,Hybrid,1,2,3,1,3,Yes,4,No,Chennai,3
EMP2440,8.6,Hybrid,2,5,3,3,4,No,3,Yes,Pune,2
EMP2441,8.1,Hybrid,5,1,4,1,1,No,5,Yes,Chennai,3
EMP2442,6.3,Home,3,5,5,2,1,No,4,Yes,Chennai,4
EMP2443,7.0,Home,2,4,1,2,3,No,2,Yes,Karnataka,2
EMP2444,11.7,Hybrid,4,1,4,4,3,Yes,5,No,Pune,4
EMP2445,8.4,Hybrid,3,4,1,2,4,No,1,Yes,Chennai,3
EMP2446,8.8,Office,1,3,3,2,5,Yes,3,Yes,Karnataka,2
EMP2447,9.1,Home,3,2,2,1,5,Yes,3,No,Pune,2
EMP2448,10.2,Office,1,3,5,4,2,Yes,3,Yes,Karnataka,5
EMP2449,11.0,Home,4,1,1,5,2,No,1,No,Chennai,2
EMP2450,7.6,Hybrid,3,5,5,4,1,No,2,Yes,Chennai,4
EMP2451,9.1,Home,4,2,4,4,3,No,4,No,Hyderabad,4
EMP2452,7.3,Office,1,3,1,3,1,Yes,1,Yes,Pune,5
EMP2453,10.0,Home,3,4,2,2,3,Yes,4,No,Pune,2
EMP2454,9.6,Hybrid,4,1,2,5,4,Yes,2,Yes,Chennai,3
EMP2455,8.5,Office,3,4,4,2,1,Yes,2,No,Pune,3
EMP2456,15.2,Office,3,4,2,5,1,Yes,5,Yes,Pune,3
EMP2457,9.7,Home,1,1,5,1,4,Yes,2,No,Hyderabad,3
EMP2458,7.1,Home,3,3,5,2,2,Yes,1,Yes,Chennai,4
EMP2459,7.0,Hybrid,1,5,5,2,3,No,2,Yes,Delhi,5
EMP2460,8.6,Office,2,5,5,1,2,No,2,No,Pune,5
EMP2461,8.6,Office,5,5,2,4,4,Yes,5,No,Karnataka,3
